gmap_id,name,latitude,longitude,avg_rating,borough,cluster
0x89c25d5954a96be1:0x73e5241d64a1c025,Savannah cafe,40.676395899999996,-73.9301986,4.1,Brooklyn,0
0x89c25ac11ff302fd:0xf0cd7e9de7b3b640,New York Mini Mart & Deli,40.6554706,-74.0035734,4.0,Brooklyn,37
0x89c2f45149bc5351:0x2c44f7d99cf271c,La Morena,40.827641899999996,-73.89532109999999,4.6,Bronx,35
0x89c25f3efac58fcf:0xb5687aefbee3d0e,Red Mango,40.762505,-73.91629999999999,3.9,Queens,10
0x89c25981ac057693:0x2087e7c8626d6d1d,Mayanoki,40.724033299999995,-73.98080279999999,4.7,Manhattan,40
0x89c24f2fdc03129d:0x9cc50b4dddd5a60,G&G American Grill,40.6051024,-74.120578,4.8,Staten Island,5
0x89c2f7aa84e243ed:0x74752be7895d7783,The Noodle,40.8099603,-73.9435441,4.8,Manhattan,29
0x89c25977598a1707:0x35ae1fb084234da0,A & C Kitchen,40.7250096,-73.9779669,3.6,Manhattan,13
0x89c25b75168133b5:0x4d4dab7311c81e8e,Frenchy's Food Truck,40.670896,-73.9576266,4.9,Brooklyn,43
0x89c24326940610b9:0x77c5d576089a4835,Callie's,40.5782747,-73.8490059,4.2,Queens,3
0x89c25b1e5201a431:0xdd42c2120b78d177,Xochitl Taqueria,40.685738,-73.9913475,4.8,Brooklyn,9
0x89c25bd2326c0aed:0xa25f25f76d96523f,El Rinconcito Mix,40.6716481,-73.952488,4.4,Brooklyn,41
0x89c25bb8b7f3fd2b:0x4c4feebdd36f8a84,Namas Tea,40.672699,-73.9498593,4.9,Brooklyn,31
0x89c25da7134e2eb1:0x1f398c28b7c5bcf8,International Coffee Shop,40.6617671,-73.8734637,4.1,Brooklyn,43
0x89c258e7004a2dbd:0xb637478187c77da0,Suzu,40.759471999999995,-73.9623179,4.2,Manhattan,40
0x89c2509904c52045:0x22b8d3db34cae28e,Honorable William Wall,40.701621599999996,-74.0364902,4.7,Manhattan,32
0x89c260d94dd283a7:0xcf8e71028306d874,Miranda's Pupuseria,40.7039657,-73.7998243,4.5,Queens,47
0x89c25f884453e433:0x179c6e1216eb2d6e,Amazing Grace,40.746222499999995,-73.8961511,3.7,Queens,0
0x89c25d576c0c6927:0xd1090acdd33c402c,Crab Du Jour Xpress Cajun Seafood,40.6708122,-73.93073129999999,3.7,Brooklyn,33
0x89c24b192f7c65ff:0xe5e70538a6aa67d5,Peking Taste,40.553097799999996,-74.1923432,3.9,Staten Island,13
0x89c2f67bc2a2bb7d:0x71190ec0fca7ee61,Evergreen Organic Food & Deli,40.8221479,-73.9426835,4.3,Manhattan,37
0x89c25d15ddf40147:0x2f73cb6ff0bd884e,Iva’s Sweet Parlour,40.696977499999996,-73.90683179999999,4.9,Brooklyn,25
0x89c25857d5935681:0xeab94d0e4a011fb5,Flashdancers NYC,40.7594451,-73.9894726,4.1,Manhattan,6
0x89c24556eddf04b5:0x5e7c2541a8f81ade,Mike's Place,40.636052899999996,-74.026234,4.4,Brooklyn,43
0x89c25ffcb36116a1:0xdf8ecc32580d4e11,Danubius,40.740355099999995,-73.92383389999999,4.9,Queens,5
0x89c25da950c285c9:0xe8ef42f328b0b5f5,Loma,40.6662785,-73.8826832,4.1,Brooklyn,47
0x89c258ffe249c3fb:0xbcb5abb84bea93a4,City Cafe,40.755066,-73.981999,4.4,Manhattan,43
0x89c2f53c0ee60f61:0x528533e1df41ac78,Spice Up,40.8324539,-73.8592963,4.8,Bronx,14
0x89c2f44f91e2c793:0x2f4de0e7888780f2,Bognan,40.8318303,-73.90261679999999,4.5,Bronx,0
0x89c25b8e3b551491:0xf0a925b9a35d4a0a,Doctor's Cave Cafe,40.6842103,-73.9471197,4.7,Brooklyn,15
0x89c2443538c0c16f:0x1dba885508c18e9d,Pete’s Clam Stop,40.575370299999996,-73.9819447,4.1,Brooklyn,33
0x89c244640292ad05:0x160b67c7d037586c,Apani,40.587113099999996,-73.9535502,4.7,Brooklyn,5
0x89c25f140ccd06ad:0xeeb9310f87f8f99e,Papa John's Pizza,40.7603541,-73.90703289999999,3.1,Queens,24
0x89c25a296ad00dcb:0x3ce7ad631b2625c,Mee cafe,40.7130517,-73.9902098,4.8,Manhattan,31
0x89c24da8a0aa8303:0x24e83e8f87573db7,Value Halal Deli & Grill,40.632539699999995,-74.1661197,4.3,Staten Island,37
0x89c2f5daa46d0cf9:0x8688326aaeb91116,Julia's,40.815615,-73.92529499999999,4.3,Bronx,43
0x89c25b487f580a4b:0x378470be2a02abc8,China Dragon,40.642595,-73.956938,3.9,Brooklyn,13
0x89c25b8986c1784d:0xb3c5287620a57566,The Sweet Tooth & Catering,40.6842997,-73.9384742,4.8,Brooklyn,25
0x89c26237bacac7af:0xf89ff77e3dc67c85,BBQ MEAT SHOP,40.726422,-73.7265494,4.5,Queens,5
0x89c289e22d0d5463:0x9a8447e848b4570d,Ocean Restaurant,40.7596445,-73.73306149999999,3.6,Queens,33
0x89c2f703941b6173:0x8c815fa8afd97b00,GAUDir,40.793589,-73.94092789999999,4.8,Manhattan,35
0x89c259a8434a4793:0x99f37b6b400575ce,Cafe M Studio,40.7469444,-73.98527779999999,4.4,Manhattan,15
0x89c2f608e80ea287:0x979c34375104e2b8,New Hong Kong Kitchen,40.8002363,-73.9402814,3.8,Manhattan,13
0x89c245f3de54644f:0xb8605b53d6f323b7,Crepe factory,40.601870999999996,-74.002917,4.5,Brooklyn,15
0x89c28b5e115869c3:0x6845dcf5d68ea8d8,Barino's Market,40.8461016,-73.8194443,4.6,Bronx,37
0x89c26100b9e1c917:0xa772fcdc50b01c4b,Empire,40.7266852,-73.789349,3.9,Queens,13
0x89c25f69012e4a9d:0x3516e1093e3e3db4,Lunch Stop Deli,40.771553,-73.9092154,4.4,Queens,11
0x89c2450260d64099:0xd610ffc9f8acf978,Chipotle Mexican Grill,40.603401999999996,-73.99655539999999,2.5,Brooklyn,38
0x89c25d02633611e3:0x5cef5b4ebbfe9638,Taqueria El Patron Mexican Grill,40.6987571,-73.9091145,4.8,Queens,41
0x89c28bb122cba81b:0xbcfd1d8e9b9945f6,El Gallo Negro 2,40.7865089,-73.83593499999999,3.9,Queens,9
0x89c261451dbf7bf5:0x27b5089da6fbbed5,Lavish Venue,40.6961641,-73.7614852,4.5,Queens,6
0x89c245c0d6989597:0xf2f614dc76132099,The Attic Hookah Cafe,40.635684999999995,-74.023414,4.7,Brooklyn,5
0x89c2f24e88cbe0a1:0x129b15a4fc21893e,Noni's Coffee and Deli,40.9073323,-73.9041718,4.0,Bronx,22
0x89c2594cfd7591b1:0x537b401bb25dcb9b,Hungry Burrito,40.7216637,-73.93830129999999,4.0,Brooklyn,0
0x89c2600e0d2fdfa5:0xdb378916d7cd0071,Sifu Chio,40.758687599999995,-73.8315744,4.4,Queens,29
0x89c260dadd7716fd:0x29f26b483b60e986,May Luck Kitchen,40.7020475,-73.8051828,4.0,Queens,13
0x89c25b6f6a2b5bbf:0x4e8fef0a8b0e6440,ZED Eats And Drinks,40.6567814,-73.9598998,4.8,Brooklyn,46
0x89c25d652a547a95:0x87f6d1f340e1450,Island Cz Lounge,40.6373329,-73.92908469999999,4.0,Brooklyn,33
0x89c24ba08a385a83:0x23bffc814c05fbb6,Country Donuts & Bagels,40.5604144,-74.16883349999999,4.7,Staten Island,4
0x89c2f4f443ad0183:0xeea295fa5aa9b569,Chinese Fried Chicken,40.8365145,-73.8848514,4.0,Bronx,13
0x89c2f323719cf8e9:0x9418d9b264377207,Tien Lung,40.8875045,-73.86033979999999,4.0,Bronx,13
0x89c2f6110573ab3d:0x17aa5fccd0db31ee,Crepe Master,40.8028967,-73.9513314,4.6,Manhattan,5
0x89c245afe6e859bb:0x21b8f00be5d93698,Marrakech restaurant,40.610747599999996,-73.9622706,4.4,Brooklyn,5
0x89c2452da3b98083:0x7378b1e2787bfca8,Health Emporium,40.6349486,-73.99307619999999,4.7,Brooklyn,19
0x89c25b4fb05e1aeb:0xd2170e7795eec1e8,Bohemien Bar,40.691228699999996,-73.9970289,4.7,Brooklyn,17
0x89c25d8b06ee04f7:0xae03783734f87ace,Nomad Cafe and Eatery,40.703994,-73.9019129,4.8,Queens,15
0x89c25b3500f25485:0x29bae965287162ab,Crown Fried Chicken,40.6358526,-73.962214,3.2,Brooklyn,26
0x89c25c52649dbd3b:0x143653978f62a78f,Crown Fried Chicken,40.6691374,-73.8976331,3.6,Brooklyn,26
0x89c25c56a44ef547:0xd43fc2b086109544,Golden Star Kitchen,40.6675992,-73.8953185,3.8,Brooklyn,13
0x89c25da811e98fed:0x8dd1f688daa82593,Uluangie's Hawaiian Shaved Ice,40.6618735,-73.87776099999999,4.7,Brooklyn,10
0x89c24bb9d47d6003:0xef0a19672bf56cd4,Talk of the Town Tavern,40.5513889,-74.15055559999999,4.2,Staten Island,6
0x89c25b79dfd5db81:0x3ee15b7bd4644b3d,Jus Fishy and beyond,40.645007299999996,-73.95778349999999,4.1,Brooklyn,0
0x89c26289f8c0ff3b:0x1ffa50a0c8185db7,Moonlight Pub,40.7394216,-73.7003093,4.4,Queens,6
0x89c25d20ee87abfd:0x940c5314960a3cdc,Halsey Ale House,40.691348999999995,-73.9095249,4.5,Brooklyn,27
0x89c28a01ced29fb7:0x3b2ae08f3d7be8bb,Alley Pond Sports Bar & Grill,40.764227299999995,-73.74915469999999,4.0,Queens,6
0x89c259048b8d4117:0xa6a41183d89cfe19,Danish Gourmet Grill,40.7478518,-73.9738612,4.2,Manhattan,37
0x89c25bb9f0c3ce57:0x284ee981dc853b3b,Mario's Pizzeria,40.689409399999995,-73.97042429999999,4.3,Brooklyn,24
0x89c25bb5b5a0adb3:0x43697358392018ed,Patis Bakery,40.664812,-73.936848,4.5,Brooklyn,25
0x89c243491d5bb3eb:0x8960a0e9eaec0d35,Sosaku,40.619498199999995,-73.916245,3.5,Brooklyn,40
0x89c25a261f8723a9:0x6c20353b6ecfa10a,Shui Mei Cafe,40.7135385,-73.9949121,4.3,Manhattan,29
0x89c25fb5e947c117:0x8dd2160ae40fc807,Amenecer Latino,40.7425698,-73.86638839999999,3.9,Queens,0
0x89c244fd663eecb3:0x510ecd0f7b85c19a,Bagels on Kings,40.6052185,-73.9822701,3.5,Brooklyn,23
0x89c25f4f2d3f8515:0x2318a3a8cbc66170,"The Chill Spot Frozen Yogurt, Bubble Tea, Acai bowl, Smoothies",40.759111999999995,-73.91870999999999,4.2,Queens,31
0x89c2f5ae3306cfc9:0x982ea912d0b432b6,Kennedy Fried Chicken,40.814971799999995,-73.8997651,4.1,Bronx,2
0x89c25901926225b1:0xb4da35a2bcb896dd,Frankies Dogs On The Go,40.7529792,-73.9772141,4.0,Manhattan,5
0x89c24bad8f47f515:0x2245714c9ccc52d4,Subway,40.5449942,-74.160139,4.3,Staten Island,11
0x89c2f3eaa2b870c9:0x9d94512bc1831a20,La Casa De Frida,40.8730105,-73.8783132,4.3,Bronx,9
0x89c2450c202c4c29:0x3d9d905384266beb,Eddie Fancy Food,40.6055758,-74.0005924,4.4,Brooklyn,21
0x89c25ae66d0de505:0xa6606a7fab48fd4d,Quarter,40.661888,-73.993146,4.5,Brooklyn,17
0x89c2599377de8c75:0x1cc0f1fc31a0f467,West Village Finest Deli,40.7326067,-74.0035892,4.2,Manhattan,37
0x89c2f748708b9acb:0xcc86febb661806f4,Dunkin',40.7989636,-73.9671092,4.3,Manhattan,43
0x89c25985aed61a37:0x69555d0213d71cd8,Subway,40.7220942,-73.9848741,3.8,Manhattan,11
0x89c2f48a568362c3:0xf0b9821dbf768397,Papa John's Pizza,40.8428499,-73.88621859999999,3.5,Bronx,24
0x89c25beb90e60a39:0x823335bab83a7dd0,La Placita Oxaqueña,40.694964,-73.954604,4.0,Brooklyn,9
0x89c25b4c257c0055:0xf142aca702186107,Mei Jung Mei,40.636227,-73.9515728,4.1,Brooklyn,13
0x89c2598aadcdd27b:0xd7a2a4ec9dfed7f6,Cafe Clementine,40.717558,-74.01040019999999,4.4,Manhattan,11
0x89c25aae7579c5ed:0xb3435b2b83d751b6,Sunset Coffee Shop,40.6465914,-74.01973149999999,4.0,Brooklyn,35
0x89c2454ae1dab1bd:0x356ae09b57b4a726,Xun Yu Si Kao,40.6387511,-74.0094233,4.2,Brooklyn,29
0x89c25b14dc900f29:0xad0f71dc243b682a,Ojalá - Authentic Mexican,40.683375399999996,-73.967289,4.7,Brooklyn,9
0x89c25bd70290b13d:0x40ce79cb75793725,Nûrish,40.6783358,-73.9636265,4.9,Brooklyn,42
0x89c2f6031af2a829:0x3858cf0088882770,Fu Wing,40.792302899999996,-73.945672,4.1,Manhattan,13
0x89c25cb0b7c01bd9:0x9e8d795593842848,Milky Way Grocery,40.6361458,-73.9188217,4.5,Brooklyn,37
0x89c2450d0f47bb0d:0x6bb10725b3ee7f20,China City II,40.607814399999995,-74.00403179999999,3.6,Brooklyn,13
0x89c25b586e50cf4d:0x8ba992104182f775,EATS DELICIOUS BAKERY AND RESTAURANT,40.6414389,-73.9368733,4.6,Brooklyn,5
0x89c25f48741e8ee3:0xffface498fe387ab,Dunkin',40.7681258,-73.9244899,3.8,Queens,4
0x89c2f4775c76fdcb:0x2ea0d982467b4251,Salvatore's NY Pizza,40.8579715,-73.90118199999999,4.1,Bronx,24
0x89c25ae59c1de4f9:0x1af5661b29ba5b9b,Taste of Oriental,40.6649452,-73.9937088,4.4,Brooklyn,13
0x89c25da143993d3b:0x2e90aaf4dc095337,Bogopa Service Corp Headquarters,40.746508999999996,-73.930832,4.1,Queens,5
0x89c259af0d9f63a9:0x96bf72c7e76b2ff1,Cadence,40.7261988,-73.984274,4.6,Manhattan,46
0x89c25ba9b74bb7c1:0x1670ff0a61fd59e6,hamlet coffee company,40.6610103,-73.9532581,5.0,Brooklyn,15
0x89c28a76517090d1:0x8e6ec942c178837a,JD's Saloon,40.7676624,-73.7797779,4.3,Queens,20
0x89c25d9c914abdd7:0xdce3365a5efcebdb,TriniJam,40.642838999999995,-73.902429,4.6,Brooklyn,0
0x89c26414113bdafb:0x9a1d36f55c95173d,Adames Deli,40.663556,-73.7293444,4.2,Queens,37
0x89c25f3ff3e65acd:0x7e06580db3bb9bca,Zhen Zhu,40.7550744,-73.9443007,3.8,Queens,13
0x89c258ff1c7bea53:0x75a179f6834f6105,LeGrande Lounge,40.760718499999996,-73.9847424,4.1,Manhattan,6
0x89c2f77878d1b89b:0xcd2d46bc5458471,Chipotle Mexican Grill,40.8343375,-73.9451097,3.4,Manhattan,38
0x89c25d0289fc593b:0x92d1dfcf120a5d96,Royal,40.6551125,-73.8875049,4.0,Brooklyn,24
0x89c259e5dd9663c9:0x55566a6d3aeba2f2,Tabernacle Steakhouse,40.754045,-73.9933586,4.4,Manhattan,28
0x89c258fed80ba479:0x7d17c7166b47e120,Harry's Italian Pizza Bar,40.7591038,-73.978999,4.1,Manhattan,24
0x89c24dc74ac82725:0x66f26471fece2ac8,Ramzi Gyro & Grill,40.6346297,-74.14598219999999,4.0,Staten Island,37
0x89c24e3545656453:0xfc51013714c38804,The Gallery Banquet Room,40.6307975,-74.077766,4.5,Staten Island,6
0x89c25af30ebedc73:0xe6745a16cbea4f21,El Olomega Pupusas,40.671696999999995,-74.002873,4.3,Brooklyn,0
0x89c261bb6815f78f:0xbf6d0a46eb9cb1d1,New Hong Kong Garden,40.737203199999996,-73.77812159999999,4.0,Queens,13
0x89c2624567663a19:0xeb8b3d44f3820469,Subway,40.727115,-73.7139251,4.1,Queens,11
0x89d970e1ad0f3cf1:0xfa674e04a243a0d0,The Cremeria,43.048088199999995,-75.3794583,5.0,Manhattan,5
0x89c26104d8e87563:0xfc77ccafd5255f2,Anda Cafe,40.743054,-73.825889,4.1,Queens,31
0x89c25c24ecc04e4b:0x6bacd0f36d57c2d6,C&B,40.696265,-73.904935,4.7,Queens,43
0x89c259a0b8b9665b:0xa80379268578504c,Terakawa Ramen,40.739348,-73.98508799999999,4.1,Manhattan,30
0x89c2f4cd3e5a5e55:0xc05224387596e764,George's food truck,40.8254582,-73.8430723,4.4,Bronx,5
0x89c28b5732173c0f:0x49d35ca2f0ffd863,Bases Loaded Sports Bar,40.847305899999995,-73.8322649,4.3,Bronx,6
0x89c25c0eddfa6371:0x474912fc22845902,Mr. DELI & GRILL,40.6951365,-73.9286649,4.8,Brooklyn,37
0x89c25f4166479acf:0x3ab589f460d4fc87,Astoria Fine Gourmet Deli,40.7720189,-73.92441699999999,4.4,Queens,37
0x89c25b71ff00e64f:0xaef83080f1663aed,Public Village,40.7154514,-73.99002829999999,4.7,Manhattan,29
0x89c26128faecdc93:0x987da013dcc399f8,876 Crown Fried Chicken,40.6962429,-73.7912139,4.4,Queens,0
0x89c24464141babb5:0x105cb9ca910d6c16,Top Taco & Top China,40.5864504,-73.952562,3.9,Brooklyn,13
0x89c25f00bbc165ed:0xc90ec11e50cfa951,LUNGTA,40.7458825,-73.8900237,4.1,Queens,0
0x89c25b350cd60035:0xe7afdf2046b067fe,Family Kitchen,40.635295899999996,-73.9610393,4.3,Brooklyn,13
0x89c25f3f50119363:0x3366f0a366cae119,Dave & Tony Salumeria,40.7649948,-73.9176701,4.8,Queens,49
0x89c27b25761ad809:0x802390fe4cc71bee,Real Veggie Cafe,40.699453,-73.793086,4.7,Queens,46
0x89c2f4546714d7dd:0x572d3c0dbf698440,Mario's Pizza II,40.82416,-73.893653,3.9,Bronx,24
0x89c2f38fab0ffffd:0x99440b6133f32e99,Tropical Rotisserie,40.869901,-73.90356229999999,4.5,Bronx,35
0x89c25db1de533ee9:0xffa189c98f98981f,Golden China,40.671596,-73.881446,4.2,Brooklyn,13
0x89c2594f8f9984e3:0x54fd1d41e88d87a8,Lhasa,40.729347499999996,-73.9842401,4.5,Manhattan,29
0x89c26163defe4a09:0xf68d0564b719bf1,New Pizza Place,40.7073891,-73.7520455,4.1,Queens,24
0x89c2f3bf061d978d:0x1b72eefbbbbf130a,Pizza Chef,40.885631,-73.910243,4.2,Bronx,24
0x89c25983ca625c09:0x1b0a19e8f1ab84c0,Nón Lá Vietnamese Kitchen,40.725268299999996,-73.98757119999999,4.9,Manhattan,29
0x89c25b898875a6bf:0x2224edc8f0b2bdeb,The Southern Comfort,40.6843843,-73.93817899999999,4.2,Brooklyn,0
0x89c2f430a0391125:0x38c3404928227f1b,National Bakery,40.834834099999995,-73.9197459,4.0,Bronx,25
0x89c2595213b76a03:0xb7e2bab52d78237e,Ho May Kitchen,40.7185907,-73.9408219,4.0,Brooklyn,13
0x89c2f463db8d4659:0x408f53f6cfdd00ac,Little Caesars Pizza,40.846283199999995,-73.89240079999999,3.8,Bronx,24
0x89c25fb450947e01:0x8a42dbd63f0b7579,La Rotisserie du Coin,40.719977,-73.8432847,4.5,Queens,0
0x89c2598f295012d7:0x2366f14565fa814e,Mercadito by Eleva & Porteñas,40.7135737,-73.9495077,4.8,Brooklyn,47
0x89c244f8f4f5407b:0x1582a7a51a9cb918,Famous Pizza Park,40.5970723,-73.974394,3.8,Brooklyn,24
0x89c244fce7496603:0xedd312dc8be5f244,Kings Highway Bakery,40.6049351,-73.9796714,4.5,Brooklyn,25
0x89c25f599010144d:0x2eb698868c65e79f,Jerusalem Bagels,40.731619599999995,-73.8493266,4.7,Queens,23
0x89c2599434aba5cf:0x6dbf07ac48f57bf8,Subway,40.7587352,-73.9837766,3.8,Manhattan,11
0x89c25c266f2afa4f:0xb6d227987aab9d6b,Kings Juice Bar,40.7001184,-73.9027392,4.4,Queens,19
0x89c25bb3b00ddbef:0xcd18717bb4ad6698,Caravan Uyghur Cuisine,40.707529099999995,-74.0051163,4.5,Manhattan,5
0x89c25cdbaa29aaab:0xa3e3f8eb4b905808,Ghetto Shack Restaurant,40.636949099999995,-73.8975906,4.6,Brooklyn,0
0x89c25c4e5485b68b:0x311d4eb7911bd916,Max's Deli,40.6759187,-73.8976163,3.9,Brooklyn,37
0x4065fd476208a275:0xb785d5c3723ad454,New York Kim-Bob NaRa,40.764643199999995,-73.81192399999999,4.3,Queens,21
0x89c25ed083fd51e5:0xfdb6a3bc563621b7,Papa John's Pizza,40.7395439,-73.9246473,3.3,Queens,24
0x89c2f35ee39372a9:0x278b84d88ff79a3f,Fever Tropical Cuisine,40.892477199999995,-73.8576027,4.3,Bronx,1
0x89c25b98f50dc809:0x5de26bf2fca89d86,Rhodora Wine Bar,40.6917328,-73.9714244,4.4,Brooklyn,16
0x89c2455fd995faef:0xb21515936852573d,Smoke Shop and Delta 8 THC(D8 THC)+CBD,40.6232459,-74.0278045,4.7,Brooklyn,5
0x89c2f5860992048b:0x78896a77295fc179,乔江南 Long King House,40.7834761,-73.8461018,4.7,Queens,29
0x89c25d45ec92442b:0x67c88aa51e737097,La Hueca Guayaca Corp.,40.692876399999996,-73.85610179999999,4.3,Queens,43
0x89c2f666721201f3:0xc5145f5b5dde6d2e,Golden Deli,40.8213235,-73.95452569999999,4.3,Manhattan,37
0x89c25a141edd2ed7:0xd17057e75fd95318,Sushi on Jones x Don Wagyu,40.762337699999996,-73.99675789999999,4.3,Manhattan,8
0x89c2f253d35514b9:0x9b5f18a6497e68be,Riverdale Pie Guys,40.905297,-73.89787,4.1,Bronx,24
0x89c25c57131e7043:0x14ce4698a8034b36,New Hop Shing Kitchen,40.6673665,-73.8991767,4.5,Brooklyn,13
0x89c289004ca861fb:0xcf49b2e25c348c7a,Il Sapore Italiano Pizzeria,40.7661118,-73.7448782,4.3,Queens,24
0x89c25b30cb82d8c5:0x301e94babd42147f,Dough Vale,40.709205399999995,-73.9541443,4.9,Brooklyn,24
0x89c2f4a0364f86e9:0x58903cf06241365e,Panda,40.854520799999996,-73.8639925,4.2,Bronx,13
0x89c28cb7509ce365:0x3fb42093144539b1,Checkers,40.8672101,-73.83066099999999,3.1,Bronx,26
0x89c261b2938aec65:0x6c039f4bf0d84058,UNDERGROUND BARBERSHOP,40.7385908,-73.7927259,4.6,Queens,5
0x89c25b30e582f32d:0xb77fee4b7ce192d6,Cloud 9 Crepes,40.6819979,-73.9380049,4.8,Brooklyn,31
0x89c25964f943abe9:0x7f8ad684671cb850,Brasserie Saint Marc,40.7286979,-73.9872499,4.8,Manhattan,16
0x89c2584d97ef3fbf:0x524ac8576ef996f9,Broadway Deli & Cafe,40.7601073,-73.9961734,4.4,Manhattan,43
0x89c2455850391c97:0x3e286d3ef420d7a0,Carvel,40.6309507,-74.0277514,4.8,Brooklyn,10
0x89c25f302245c06f:0x47d50c8dcadfacb3,La Adelita De Woodside,40.7448015,-73.91076389999999,4.1,Queens,9
0x89c25d5daaac9d23:0x5c302f56effa5d81,J A JamDown,40.642434,-73.926643,4.2,Brooklyn,0
0x89c259dd8e7409eb:0xda8697c0131c781e,Amazon Go,40.75795,-73.9708,4.4,Manhattan,11
0x89c25c1c2dafce3b:0x66a0e15bc6f542cd,Crown Chicken,40.7042468,-73.9188151,4.2,Brooklyn,26
0x89c2f4bf97476d4d:0x880e73a1f9569946,Great Wall,40.8377236,-73.863357,3.7,Bronx,13
0x89c25ad28f57e461:0xbe2d1785e71e0f5e,Sol De Quito,40.640151499999995,-73.9941037,3.7,Brooklyn,47
0x89c259149b76a173:0x7dab7c93836871b4,Auntie Anne's,40.7508025,-73.98948349999999,4.2,Manhattan,5
0x89c25f893c3f0ba9:0x51e43b6d42aba1ff,The Yard - Brick Oven Pizza,40.774885,-73.913365,4.7,Queens,24
0x89c24b29bffebde9:0xd885dc284e1a1c7f,Portofino Pizza (Stefanos),40.550779299999995,-74.210578,4.7,Staten Island,24
0x89c2601ae608c117:0x66ccde6cbf0a8839,Jin Da Lai,40.7646225,-73.8281858,4.3,Queens,13
0x89c25b2282aef301:0x942b81e1d8bd2f2a,Bene,40.6548081,-73.97358919999999,3.9,Brooklyn,24
0x89c25c01504160b1:0x1cf5a452c47df56e,Dominguez Deli Grocery Corp.,40.703758799999996,-73.9308606,4.5,Brooklyn,37
0x89c2f4c0a81f6153:0x8a12bd9ec7c48671,Mr Pizza,40.8361635,-73.8600089,4.1,Bronx,24
0x89c25e8485230935:0x5852dee4cefb6185,Twist It Top It Frozen Yogurt & Cafe,40.7088804,-73.89862769999999,4.1,Queens,10
0x89c25db5ad13a081:0xd9b67bd5927e38a1,Chubby Burger,40.6795189,-73.8853784,3.5,Brooklyn,3
0x89c268a97ae3d983:0xb0d6d7eb5f52e444,New Cheung Chow,40.6006196,-73.75422309999999,3.8,Queens,13
0x89c2f5e94386c771:0x95a1e617c2b38a64,FreshDirect,40.8014663,-73.9204606,4.0,Bronx,5
0x89c25fb9e47ee9e7:0xe693d8187e520b8f,Delicias Caleñas,40.749204899999995,-73.8703511,4.0,Queens,47
0x89c2601d847cd3ef:0x280875b2253aab81,JK Bakery,40.7718862,-73.82682369999999,4.2,Queens,23
0x89c24c7b830a6921:0xaeb338bd57db4b0c,Nome Deli,40.5899102,-74.1651084,4.1,Staten Island,23
0x89c2635216f3e793:0x25c91c1499d4b24a,The Fire Spot,40.726685599999996,-73.71650439999999,4.6,Queens,2
0x89c26022e21b54a5:0x8666331bac5e8cb5,Panda King,40.7623787,-73.8154856,3.4,Queens,13
0x89c263cec514238f:0x29c29b97aeda0dc9,El manguito Deli,40.7340099,-73.67965199999999,4.5,Queens,41
0x89c259088ae5f651:0x61e1a6d15b79bc0c,Local Leaf,40.7436444,-73.9799261,4.3,Manhattan,42
0x89c25bdfe19b94d7:0x241799a8091e0728,Aden Gourmet Deli,40.7113836,-73.9598362,4.2,Brooklyn,37
0x89c2f4c428400bd3:0x819a444d08de8aa3,Great Wall,40.830855899999996,-73.8572526,3.9,Bronx,13
0x89c24a53577f4df7:0x73e26c0c4e8b8f34,Tomo,40.543050699999995,-74.16569539999999,4.2,Staten Island,40
0x89c259a7e644ed19:0x6657f1cad4669696,Caffe Marchio,40.7448818,-73.98422579999999,4.6,Manhattan,15
0x89c25b2f349a5c4f:0xf60f8c2cd9dbff2b,JW Real Polish Delicatessen,40.643998499999995,-73.9770109,4.6,Brooklyn,5
0x89c25f47eb6bbbf3:0xbe07461acb75534f,Happy Garden,40.7673366,-73.9227729,4.1,Queens,13
0x89c249d0313eb5fb:0xc9f50faab99d242f,New Dorp Pizzeria,40.5732692,-74.1152226,4.3,Staten Island,24
0x89c25e74acb10709:0x842e425eca4331bb,Jesse's Gourmet Deli,40.7033237,-73.8655331,4.6,Queens,37
0x89c258c5998aeca7:0xd37288c21061d8e0,Bread & Butter Market,40.762693399999996,-73.94945779999999,4.1,Manhattan,37
0x89c2f5c30053f2c1:0x417ba8450aa21829,Xime Authentic Mexican Restaurant,40.8082697,-73.9214205,4.3,Bronx,9
0x89c259bf2099caf9:0x7a0325a8a215e560,The Lately,40.7421872,-74.00382139999999,3.5,Manhattan,6
0x89c2f570547c7bbf:0x35a6af0c7fd4ca03,Popeyes Louisiana Kitchen,40.8398891,-73.8426545,4.0,Bronx,26
0x89c24560e869d759:0x607a01a8e684c7f6,Hana,40.620936,-74.0257525,4.5,Brooklyn,40
0x89c25e460da7ab8f:0x331160803157bbcf,Stephen Deli,40.7281453,-73.8707025,4.2,Queens,37
0x89c25b5b5819328d:0x934fbe71402200d7,Colombian,40.6471667,-74.00795509999999,4.1,Brooklyn,47
0x89c258bcb8655377:0xdd0cf5f148440a18,Eli's Essentials,40.7800106,-73.9550076,3.5,Manhattan,25
0x89c2f2d9c5eadc8f:0xf2b1f84c744cdf90,Paul's Caribbean Bakery Inc.,40.8976936,-73.8546051,4.8,Bronx,25
0x89c25de6af406177:0x80700fee277088a1,Guadalupana,40.6926138,-73.8600888,4.0,Queens,9
0x89c25acec665684b:0x27034cbbf8c86733,Great Dragon,40.6452442,-73.999721,4.4,Brooklyn,13
