gmap_id,total_chars,total_words,review_count,avg_rating,rating_std
0x89c2444415b50115:0x3ea6a3d2b9ef0c56,794,135,27,4.37037037037037,1.2136451182015575
0x89c244446d702ead:0xd51c400672cadef6,8863,1595,393,3.816793893129771,1.3332570601853344
0x89c244471a2ea67d:0x1ff9f6d1a34f6dc8,9183,1597,139,4.575539568345324,0.892630189962056
0x89c244471a71c365:0x64bbe6c11772146d,1829,302,67,4.567164179104478,0.801965022229299
0x89c244471aa97213:0x918abb9cc681ae8,1396,245,19,4.315789473684211,1.293257367998745
0x89c2444728af2ba1:0xf124b6adb92a1c28,704,117,10,3.6,1.837873166945363
0x89c2444731924cb5:0x9176ae164885e400,5198,941,109,4.26605504587156,1.0241726727503342
0x89c24447916ee469:0x1c6061df4ebab755,15441,2664,285,4.445614035087719,1.0353046390203078
0x89c24447916ee469:0xe664fd2192f4262e,18374,3175,227,4.145374449339207,1.1486865203349181
0x89c24448c51eba8f:0x67fd5490c22d27bd,1984,342,30,3.6333333333333333,1.5862193902556445
0x89c24449a2fb2d13:0xefc55e87c2dd2363,1152,219,17,4.823529411764706,0.3929526239966879
0x89c2444aaac9e979:0x85db64ad3cd572a4,17938,3287,303,4.026402640264027,1.2094944196858801
0x89c2444b03b012e9:0xfb93c64d21d58d2,27568,5179,261,2.8697318007662833,1.6933931358098442
0x89c2444b21461b39:0xf364ef00396b4246,1404,236,43,4.465116279069767,0.7351331984685406
0x89c244500be92af7:0xeffef83f8da82cf9,3050,558,59,4.237288135593221,1.1347031064046644
0x89c24450cd010e61:0x1abac7d55c8bdd3,27101,4930,539,4.231910946196661,1.0542982758727304
0x89c24450d0dd3887:0x46b8cd6ce960e15a,1961,372,14,3.7857142857142856,1.3688047244316384
0x89c24450d26fc819:0xcf90e91d5526a70c,3962,714,33,3.515151515151515,1.5435594441341602
0x89c24450d682b4f1:0xb868d2f8b4b4371b,1229,229,20,4.5,0.827170191868511
0x89c24450fd4da649:0x2e980e50538b80c5,23302,4388,549,3.8524590163934427,1.237380961116691
0x89c244543d93d733:0xbf1fe94f21a32c8e,745,117,18,3.6666666666666665,1.495090003192804
0x89c244544f0516e3:0xaaf19d96ce2466dd,3449,648,49,3.693877551020408,1.460651704329456
0x89c24454fd6549e1:0x321218c3b447a164,3546,633,117,3.7094017094017095,1.3837718883409105
0x89c2445522653dab:0xbd45b8d4c4d774c9,286855,52676,4818,4.560398505603985,0.8352971989668574
0x89c244553c92b239:0x4a00d1a75028b6cd,2835,441,74,4.554054054054054,0.8623302595236868
0x89c2445544276fbf:0x264d27dde01237d,2458,454,17,4.0,1.369306393762915
0x89c244554e14c73f:0x16d0e2124bb23e92,3238,554,73,4.232876712328767,1.1728472945169408
0x89c244557d917a3d:0xe013b0a6a138ea30,3558,655,116,4.310344827586207,1.129938767894263
0x89c2445580064b3d:0xe58942beb6a6d5de,2970,547,22,4.363636363636363,1.0021621646864365
0x89c2445589823603:0x8e390c7913e1f35e,1623,295,27,3.925925925925926,1.4391751357027645
0x89c24455899c0001:0x85a66d51a5bd96b,2754,476,45,4.2,1.2720777563426768
0x89c244572c51459f:0x46f61bd751c399,5610,1031,110,4.581818181818182,0.770818916154275
0x89c24457356372f7:0x656cc9565c449ea0,11660,2204,224,3.8705357142857144,1.3177735260595216
0x89c244574d997a81:0x4a4d0e573bdaf772,6113,1133,89,4.292134831460674,0.9558699891509024
0x89c2445754024245:0xd016f4af78ff3c87,2084,379,36,4.166666666666667,1.2071217242444345
0x89c2445755b82159:0xd114815526ce06e7,9422,1689,214,4.5233644859813085,0.8595860385127672
0x89c24457ca419b33:0x15a43675ded40777,2051,360,24,4.333333333333333,1.2740441145412122
0x89c24457dbe790ad:0x72d44dcdca47dfd0,16147,2819,246,4.40650406504065,1.020903148569402
0x89c2445993260dfd:0xabea620146001b9c,4839,828,88,4.6477272727272725,0.7737024395688405
0x89c244599385d21d:0xaf6de307da8959f3,1055,208,10,3.9,1.286683937707919
0x89c2445993f0aba3:0xfe57c11d692beeb7,6337,1165,98,3.938775510204082,1.3145994374879182
0x89c24459ed2a9961:0x8092e433c0a7ec2d,2006,368,42,4.333333333333333,1.028061559005924
0x89c2445a000754d7:0xa8fdebf5acc9c9fd,14435,2584,247,4.578947368421052,0.791752523326744
0x89c2445b1356c73d:0x9eef705649c74868,1242,234,12,3.6666666666666665,1.3026778945578592
0x89c2445b5ef9426f:0xc4747ade8cf3f788,736,126,11,3.090909090909091,1.6403990645294488
0x89c2445b6b59cfa9:0xa50f71b73fbddd85,860,161,26,4.153846153846154,1.2866175093572354
0x89c2445de8d09f75:0x7a5bfbc51430dffc,84929,15169,1080,4.229629629629629,1.18260948794386
0x89c2445deb596cfb:0x938ce40cc489eefd,5080,929,83,3.9759036144578315,1.306418522698676
0x89c2445deeff7283:0xee740a90e3da7d9e,4604,852,56,4.214285714285714,1.1865041962809095
0x89c2445df20d47bf:0xb9214a13f9e3f680,12006,2165,237,4.248945147679325,1.082041847868092
0x89c2445dfb77b575:0xbd7ef036ad1c622a,6840,1218,89,4.280898876404494,1.1869437840420225
0x89c2445e13983fb5:0x6d7adcac1b99e80a,16001,2967,353,4.645892351274788,0.784683896817237
0x89c2445e3d2605bd:0x7fb778f134f0d92b,6944,1191,184,4.586956521739131,0.7844412429704862
0x89c2445fb89b15c1:0xe480d47b13ffd7f9,8465,1449,155,4.096774193548387,1.3993235543359197
0x89c2445fc5a7d4b9:0xc3b13390993909f7,8989,1502,154,4.103896103896104,1.3487773750458976
0x89c2445fc750dc47:0x9a2447606d677753,902,170,11,4.0,1.4142135623730951
0x89c2445fc86c1117:0x1d6007b782343868,1104,189,32,4.0,1.1913667943625412
0x89c2445fca0c9e6f:0x3a58233f2dfc14c5,10129,1765,129,4.093023255813954,1.1887615697722747
0x89c2445fcabfd8e5:0x3b98a00d6dc4d0ef,9955,1734,193,4.373056994818653,1.2057585276260772
0x89c24461f7fd3655:0xed5ad5d89d0f342e,526,88,11,4.181818181818182,1.4709304414677
0x89c24462e98177e1:0x90f269c47c76a4d9,9842,1790,170,4.382352941176471,1.0936802287427427
0x89c244632d6c9077:0x9824134aa4afbae7,7632,1258,174,4.35632183908046,1.0909720064888295
0x89c244632de05669:0xe1e6c7b9e643c552,1047,190,18,4.222222222222222,1.1659661762602749
0x89c24463f954d8eb:0xbc712e38324df2d0,37428,6834,733,4.458390177353342,0.9277012694654807
0x89c2446402636939:0x37456439c1770d51,462,77,17,3.823529411764706,1.509772090318894
0x89c244640292ad05:0x160b67c7d037586c,2515,443,28,4.464285714285714,1.0708993401928106
0x89c2446405d106f5:0x7bd9fd4389780e53,33820,6135,589,4.2852292020373515,1.1249198717176465
0x89c244640b913663:0x8949e5971eab7d68,7397,1326,136,4.492647058823529,1.0749423655827408
0x89c244640d6b39a5:0xa0b2801f8839001e,18069,3285,304,4.4144736842105265,0.9574724630280542
0x89c2446414024a01:0xb38a3b5a5885692d,2278,388,21,4.190476190476191,1.4359334113755977
0x89c24464141babb5:0x105cb9ca910d6c16,2078,370,39,3.9743589743589745,1.202785790246947
0x89c24464174047c9:0x8b1927d9d59439a1,37778,6843,433,4.133949191685912,1.1982152496315415
0x89c244643fdd5151:0xd5193b4c996d1acc,17773,3235,301,4.438538205980066,0.8833892249184975
0x89c24464445d4cc1:0xa999dc30479e76e1,22860,4134,529,4.487712665406427,0.8574209614659845
0x89c2446446f15c69:0x75a9cec6b81dd894,9153,1627,174,4.2298850574712645,1.0827192210205456
0x89c244644899848d:0x5537f822d3370b6,17060,3057,102,4.313725490196078,0.9948420657468501
0x89c244644d995aeb:0xc7e09969ea551945,6408,1178,96,4.65625,0.7229781244415715
0x89c244644dc39483:0x91cd9071ebb31a7b,7474,1350,169,4.5325443786982245,0.831203251163636
0x89c244644ed155c7:0xa5f9c1158ff12b6,7555,1366,77,3.7662337662337664,1.346497443624363
0x89c24464538c9a37:0x18521d9c871bc214,12309,2214,159,4.534591194968553,0.9398348509236015
0x89c24464541515e3:0x38007c4756fb571c,8038,1491,71,4.211267605633803,1.2061212087602673
0x89c244645451e139:0xe893cfff10c29640,14366,2539,110,4.5,1.002290953747116
0x89c244645ac10003:0x9c53170d847c363e,9366,1681,154,4.396103896103896,1.1168280899937555
0x89c244646b81edbb:0x1ee2b5f63d761d34,34041,5681,415,4.549397590361446,0.938620312124314
0x89c244647663ea27:0x1ed4760b3b39667e,1233,230,33,4.606060606060606,1.0289373747765806
0x89c244650aa18547:0x8ab318f204b63cb3,2038,347,82,4.402439024390244,1.0641144941827927
0x89c244650b17ab41:0xc890849ffeadff88,14327,2508,301,4.425249169435216,0.995938596354033
0x89c244650e613d65:0x5ef0b05d4b1fcc05,13057,2300,117,4.094017094017094,1.2797016488424569
0x89c2446511cf4101:0xdad4fd88a76e1d1d,58872,10565,749,4.1602136181575435,1.20647449329415
0x89c2446512b91823:0x7c4a646de593322a,1380,256,11,2.5454545454545454,1.507556722888818
0x89c2446513f4679f:0xa18e22bb03fb43bf,15335,2663,203,4.403940886699507,0.9872374880820001
0x89c2446517de10ef:0xa30ea997250fa449,1644,272,20,3.95,1.3562719801759993
0x89c244652ca7f9f1:0xcb8e0a71b566518b,9966,1788,193,3.9274611398963732,1.3749705602123916
0x89c244652dce1f15:0x1bcf35d1b60da58d,9960,1757,135,4.37037037037037,1.0275368369816913
0x89c244652ebdf43f:0xd8cb344d50ab2b89,23513,4110,373,4.3324396782841825,1.1486053720869465
0x89c2446530bd9d45:0x2f47d6d4d4ebfdc1,565,112,10,3.9,1.1972189997378648
0x89c24465327d8c2f:0x37024453ed77a6f0,6335,1112,116,4.336206896551724,1.156786895689513
0x89c244653c60f45b:0x43d290db8f85ce2b,50585,9049,795,4.09937106918239,1.2582972409240654
0x89c244653d4748d9:0x54fb2ce3f14512d0,22699,3999,316,4.5474683544303796,0.8587328699033953
0x89c244653d4748d9:0x5b13bc689503e30f,22667,3927,306,4.382352941176471,0.982243510728562
0x89c244659edbc94f:0xfcdb8e7424dcc66c,6177,1096,116,3.9741379310344827,1.386024699551244
0x89c244659f5e21dd:0xcc520aa453130b2d,15115,2754,230,4.434782608695652,0.9723732708492971
0x89c24465a13a9cf1:0xe9e351598dc6b8a0,4868,841,68,4.4411764705882355,1.04213261454758
0x89c24465a4292fe3:0x3aee8863564dc56,10538,1896,158,4.677215189873418,0.7759849901839138
0x89c24465a6ed3929:0x8109674ebb1c6725,19265,3344,294,4.363945578231292,1.0581357538041487
0x89c244661e4221df:0xc568041534d144e8,3998,732,56,4.482142857142857,0.9532923128643354
0x89c2446627ac4f01:0x57a6a12d2da16f47,8532,1482,117,3.923076923076923,1.3718465164592886
0x89c24466a9bacec7:0xd6999872d21931a8,56804,10270,1479,3.716024340770791,1.3637314048110873
0x89c24466adf501bd:0xe6c076162793dbf7,6339,1119,158,3.7151898734177213,1.3919320401811244
0x89c24466ae1855e7:0x9ccad54a6f550d1e,2453,444,15,3.6666666666666665,1.632993161855452
0x89c24466ae8ccb91:0x42846febe1b1a414,2005,349,59,4.237288135593221,1.0881649065386765
0x89c24466b0597dd3:0x364d1fe159f8b06f,6116,1079,82,4.353658536585366,1.115236244911034
0x89c24466b17c7d2d:0x30efa20403ab61,8988,1609,320,4.034375,1.2249008340643481
0x89c24466cadd9a2b:0xe5d08a1c032eb92f,33109,5851,420,4.438095238095238,1.0448081394147422
0x89c24466cc6716b1:0x67ce2a1a83b6828a,5460,981,76,4.315789473684211,1.1220282386914568
0x89c24466cd9ff7bb:0xbc9440ef8a53127b,1719,297,32,4.03125,1.3316101095557091
0x89c24466ceca4955:0x9e96c32641138b27,1873,329,11,4.090909090909091,1.640399064529449
0x89c24466d2bbe6a1:0x831ec5d1f6546745,1769,296,52,4.134615384615385,1.2684535304749476
0x89c2446822460523:0x1c1c4b8ac11df6c2,1613,261,37,4.675675675675675,0.7473677532236447
0x89c244688a1d8be3:0x5d6bc70a32ac6bd5,12837,2206,168,4.398809523809524,1.0332199593792468
0x89c244698871dab1:0xca7e8ef98f813f62,5347,925,62,4.467741935483871,0.900232063623886
0x89c244698adeeb33:0x24eeeba2e71dae08,7407,1348,107,4.214953271028038,1.1494710627984062
0x89c24469e2b7d6f3:0xc8a8cb9e14e5187b,13839,2524,264,3.8295454545454546,1.3723637644985154
0x89c24469fd81242b:0x3668f07cea0e1ad5,1849,323,27,4.185185185185185,1.2414952844495792
0x89c24469fdaeb9a7:0xdbf625027a0ab814,951,168,12,3.9166666666666665,0.7929614610987591
0x89c2446a00b14eb7:0x961f29c80ed1ae98,1202,227,19,3.5789473684210527,1.3870748387117167
0x89c2446a03da278b:0x85a1ec8ccc47696,8453,1501,125,4.4,1.0239077579421856
0x89c2446a1d8ef1a5:0x9f8fc51a6ed90039,863,151,17,4.705882352941177,0.5878675320972554
0x89c2446bd959293b:0xe9570cc2cb17b79,25954,4546,369,4.368563685636857,1.1130101892593238
0x89c2446c19639399:0x9329f7faa6a74115,995,179,35,4.228571428571429,1.113703791164321
0x89c2446c1a2417a9:0xf6141fd4d7dc1d68,13234,2266,272,4.345588235294118,1.0407113411060902
0x89c2446c1baac457:0x93d89137b2e259cc,2902,516,44,4.136363636363637,1.0694686594429288
0x89c2446c1c60b437:0x6ea9f485585b7558,1619,280,17,4.176470588235294,1.185078801053281
0x89c2447723f2a4e7:0xc963bae15e5f67cd,4330,811,59,3.8813559322033897,1.2742103134302962
0x89c24477a4d78a21:0x80f36bb8a7c46f95,6066,1130,100,4.29,1.0179698552818872
0x89c24477afdedb0f:0xb4dced02fde8410,4327,773,75,3.56,1.2759733963167523
0x89c24477afdf302b:0xbb3713e922a14a8e,2253,416,48,3.625,1.6061716079057535
0x89c24478a2db4ad9:0xee6f443932283921,6464,1169,75,4.16,1.2196587914525796
0x89c24479055aa937:0x423bf889b10c440d,47026,8463,603,4.293532338308458,1.0041812718709786
0x89c2447919fb99c9:0x454d24cda42b3df3,144499,26542,2753,4.492190337813295,0.885543226941298
0x89c24479766a63f9:0xea67290496a9115b,87815,15904,1143,4.296587926509186,1.0962668274726626
0x89c2447979df1829:0xe9740b6a5f289edc,34375,6006,510,4.464705882352941,0.9998670892836312
0x89c2447a530ea9d9:0x2c478e4be694e5d2,15571,2797,280,4.182142857142857,1.141762949060985
0x89c2447a553b7957:0x91595c49017b12f,95543,16761,1817,4.429829389102917,0.9313741112963559
0x89c2447a55a838f9:0x4f5d975e40d7d4e7,2376,417,46,4.021739130434782,1.1640757981197427
0x89c2447ad8cc8435:0x39e6ebb6b7259a28,10719,1908,170,4.270588235294118,1.1855963500223068
0x89c2447ad8cc8435:0x4e4211c06770eb7d,51295,9482,853,4.048065650644783,1.196154493846728
0x89c2447ad8cc8435:0x591377b90c14648,4596,789,78,4.487179487179487,1.0160221613237737
0x89c2447ad8cc8435:0xe88f8cae403cd2a3,4782,833,131,4.122137404580153,1.1504039475389556
0x89c2447ad9bb6669:0xc948e5b2d5e6aca1,5644,1004,127,4.503937007874016,0.9584545740950244
0x89c2447bca0d5603:0xb59585829e99cff3,65261,11915,1362,4.02129221732746,1.1691549243377604
0x89c2447c9d5dc431:0xc81b011770b17351,3243,587,26,3.730769230769231,1.5889038311412633
0x89c2447cd37a0d1f:0xf0caadc3a5980f5f,982,174,11,3.727272727272727,1.4893561757289013
0x89c2447e30b59085:0x14587746afbabdf2,25109,4560,468,4.196581196581197,1.0692454962703826
0x89c2447e3a955a55:0x6dcef9f4ba7d0807,2916,533,44,4.204545454545454,1.2309864725334123
0x89c2447e3cb92daf:0x71555a6146c02a5f,5800,1056,90,4.344444444444444,0.9733656554070992
0x89c244809798fe33:0x9b49fdfdc453b21e,28814,5210,395,4.281012658227848,1.0541284500379755
0x89c244809edcd901:0x64ea5141ec6194b6,9020,1530,204,4.504901960784314,0.8905499989814114
0x89c24480e7b8dc31:0xc34626b01ee20516,6295,1213,115,4.173913043478261,1.2443618075791743
0x89c24481174bf391:0xb61369a0684d5d42,1317,241,27,4.444444444444445,0.8006407690254355
0x89c244811f55d189:0x39f24c682a413360,4383,821,98,4.061224489795919,1.208358574236203
0x89c2448122d74ae3:0x4853de0ab29feb15,10298,1776,209,4.330143540669856,1.0611588723532126
0x89c244813bc14e51:0x3d0ef92d27a31f55,1013,188,29,4.137931034482759,1.3017608385522195
0x89c244813bc14e51:0x5d40b09bace78c5d,7535,1389,80,3.6125,1.4096749782498788
0x89c244813c12f851:0xc48b3dc0a48d8bc4,3283,607,59,4.0,1.2456821978060995
0x89c2448297ea4cb7:0x64e4e7e4b6238fe7,288,51,15,4.333333333333333,0.7237468644557459
0x89c2448334c9bd1d:0x1cf956ac0f5f3a2d,1065,186,32,4.125,1.211503997304124
0x89c244834bb863f5:0xde3cc8076a429eb0,4896,905,61,4.262295081967213,1.276735933859756
0x89c244837d277543:0x30e0cb7a395ab1f2,25343,4512,390,4.258974358974359,1.0176382629904823
0x89c244837f76cabb:0x47caaa6834ff82,14298,2695,198,3.4545454545454546,1.6075502519810103
0x89c244837fa80ceb:0x13a2e2cd10e0085f,657,118,16,4.3125,1.3524668819112229
0x89c2448387b8a297:0x15593041f499a5ee,3993,727,113,3.725663716814159,1.453123406976819
0x89c24483897f1aa7:0x3ca25770cb1bf7c8,31527,5771,727,3.5570839064649244,1.467452684076168
0x89c24483f2e1967b:0x8dcdaf4c6024ef1d,1052,203,21,3.9523809523809526,1.2835961388299078
0x89c24483f4c969e3:0x1105f2a626747ed9,2031,366,10,4.2,1.3165611772087666
0x89c24484a0fcf67d:0x54554043a406e0e4,8535,1578,260,3.776923076923077,1.290089246653217
0x89c24484a6731d21:0xfdce2b16beb5afe0,69825,12759,1039,4.523580365736285,0.8529515122863781
0x89c24484ae4cbca9:0xee89ccc0d5fde6cc,1640,300,33,4.181818181818182,1.1579762911688176
0x89c24484b757b771:0x98cea5d0e0c4876c,9326,1703,201,4.3681592039801,1.0167502616313229
0x89c24484c2ec89cb:0x20541a43d4580c35,8146,1438,60,4.466666666666667,1.1269678332477557
0x89c24484c71e60db:0x6b6174efb358f8b3,9323,1654,171,4.614035087719298,0.9156364414325466
0x89c24484de7bcfff:0x4347f2c8fcb47fc,6549,1238,55,4.1454545454545455,1.311179590747171
0x89c2448521402f17:0x627b350f0dd0c7b8,11926,2038,258,4.344961240310077,0.9908107940571929
0x89c24488097c85e3:0x9231ea11b4b1ca19,5390,944,78,4.294871794871795,1.1061689399046255
0x89c24488119cf43d:0xf04fdaef8bef510a,19353,3374,245,4.481632653061224,0.8127249926534228
0x89c24488166963c1:0xa92955b9da462e60,1225,223,23,4.086956521739131,1.2761106919165424
0x89c2448850cde161:0xc2c888f6415149,9608,1663,135,4.288888888888889,1.145182424799495
0x89c24488737da831:0x7d5654cd0a023614,4577,856,76,3.4210526315789473,1.7607813257735845
0x89c24488920612d1:0x3c0fa978cf9903cb,3933,721,147,4.204081632653061,1.0398812860999465
0x89c24488920612d1:0xc84032969aa0701b,2038,382,71,4.154929577464789,1.1420268613796591
0x89c2448a321c9aed:0x64eb5d42a5c03bcd,11969,2085,244,4.590163934426229,0.7509017718432262
0x89c2448a5058b5cb:0xf8893267ab0fcd00,1602,278,32,4.1875,0.997981834471692
0x89c2448abab82c39:0x7eae8848db443229,1403,246,36,3.9166666666666665,1.3174650984805196
0x89c2448bcda968fd:0x1f0f972a7ae0666a,4364,752,44,4.568181818181818,1.0652595987293378
0x89c2448c3fb2c1dd:0xc4becc8e62329839,7048,1247,151,4.298013245033113,1.0379126616227075
0x89c2448c41d937d7:0x6c71d4bdabd427cd,1213,233,29,4.517241379310345,0.7377906040127227
0x89c2448c60cf76d1:0x1360a9787d3bb9db,12414,2296,156,4.2243589743589745,1.2576153468483988
0x89c2448c629d095b:0xa202466757d95862,6131,1148,178,4.443820224719101,0.8763631907345978
0x89c2448c6734283d:0x8279b9db1ed4229b,1188,215,12,4.166666666666667,1.1934162828797101
0x89c2448c842ac4d7:0x930999c291004ed7,4550,834,113,4.292035398230088,1.0236612854392833
0x89c2448c90eac7d7:0xd994ab10c6b19b74,1763,317,26,4.269230769230769,1.2508458676493217
0x89c2448c910f6ec1:0xdc65dce613efb78a,3092,571,61,4.147540983606557,1.2088019630164197
0x89c2448c9f270b67:0x89a69a8673c0dfd8,1512,287,22,4.136363636363637,1.2069423999139133
0x89c2448ca47cd4cf:0x7a5edf133aefe50,5357,969,50,3.36,1.495025765937272
0x89c2448ca5202631:0xbaab397fa1aed878,15648,2792,309,4.3042071197411005,0.9141821459223378
0x89c2448e5559ace5:0x706ec332381ade61,7933,1437,122,4.614754098360656,0.8571210828132156
0x89c2448e8d03bcef:0x27285c6cfdc34ba3,4145,791,62,4.306451612903226,1.0802050454627852
0x89c2448e8ff579f3:0xa402c097acc1b07d,1129,204,48,4.375,1.0442344238315908
0x89c2448e92f6e849:0x27f70fdc70b4d218,28083,5112,450,4.306666666666667,1.0074112891803069
0x89c2448e96c12797:0xe0cf3bc55267fc52,9359,1680,130,4.553846153846154,0.8541874824753934
0x89c2448e975eb187:0x38ca236c75648bc7,1114,191,27,3.962962962962963,1.1259690350121836
0x89c2448e9aaed021:0xc42e8c1934b699fa,5035,900,200,4.08,1.174947876530195
0x89c2448e9de8b157:0xe1b8645d64d19d34,3514,623,100,4.44,0.988008915021325
0x89c2448eece38c07:0xafd5f7f2da216dfa,7411,1283,121,4.537190082644628,0.8370715054487042
0x89c2448eed84a3ef:0x34fed2c025118efa,5051,864,104,4.009615384615385,1.3759035323184732
0x89c2448ef1f1d82f:0x42df7d4a27b85bf6,608,106,20,4.4,0.7539370349250522
0x89c2448ef1f4f5ed:0x44bef487072fc40c,1392,255,12,4.5,0.9999999999999998
0x89c2448ef35c0a75:0x22a049e5757ee607,18781,3280,276,4.315217391304348,1.261422122348815
0x89c2448f884dadd1:0x363eb015647bdee,872,159,24,4.375,0.7109393663377318
0x89c2448f8f77b36b:0xbff5d7274f1cea4e,5002,876,83,4.686746987951807,0.8253264076149938
0x89c2448fa9eaf19d:0xb5bdec7f3a92122f,6285,1119,119,4.34453781512605,0.9153768770007947
0x89c2449448d634fb:0x70d3b5bb315e0340,3560,606,91,4.252747252747253,1.3382692520433217
0x89c244944b3a3dd1:0x4c0a242724629d23,4240,731,64,4.296875,1.2932018526688058
0x89c244944be54e57:0xc14c01c21aadf758,5710,1058,84,4.2023809523809526,1.2873786002399257
0x89c244944ca89431:0x31ccec3a44a67fca,7012,1248,102,4.598039215686274,0.8817152940904688
0x89c2449457b30427:0x81f43c8bf43fa15,10407,1822,294,4.578231292517007,0.9082494137161496
0x89c24494926e110b:0x76fa7653801e3268,941,184,18,4.333333333333333,1.2366938848016844
0x89c244949a94389b:0x312b08ae5185702,1902,333,27,3.925925925925926,1.46565621758588
0x89c244949a94389b:0xc2fe9325920ceec0,5992,1109,89,4.224719101123595,1.1555479710427436
0x89c244949ab495f9:0x592fe1fb3bebaa6e,8517,1584,56,3.3392857142857144,1.6654432739367915
0x89c244949b18bdc9:0xe85bb4fef985a14e,1310,247,31,3.4516129032258065,1.433845869853041
0x89c244949d612687:0x7190d59c5d1f2fb2,1621,301,18,4.166666666666667,1.2485285456935955
0x89c24494aafd261f:0xab0a664c0027e502,16843,3055,429,4.0606060606060606,1.232754156108361
0x89c24494bac66db5:0x28a9a93aef430ca3,30075,5438,684,4.068713450292398,1.2147040007440122
0x89c24494bbbc0001:0x40b0e7f96058f06c,1502,291,15,3.4,1.7647338933351153
0x89c24494bccd1009:0x7aba6f167309bf4b,1252,204,35,4.314285714285714,1.0224373581107569
0x89c24494e5c5b3e9:0xd8c140893c6fb9a7,34000,6207,408,4.325980392156863,1.170527304937719
0x89c24494e8b27b09:0xa1a7e4707891c710,1508,271,26,3.8846153846153846,1.2108483993274493
0x89c24494f3c21d67:0x1a40ab82c0d4b649,3674,668,47,3.8085106382978724,1.6102699999411443
0x89c24494f52dcb69:0x85fea79e0d609f35,5601,987,150,3.973333333333333,1.2203347910459392
0x89c24495cbaf139b:0x50217c15f01f5015,71479,12893,1229,4.3441822620016275,1.0326158645676373
0x89c24495cfc76e5f:0x53346771a4bf0486,19071,3473,345,4.449275362318841,0.8946909282510407
0x89c24495d23a9acb:0x7178780f60aa2bbf,846,144,18,4.222222222222222,1.2153699778283713
0x89c24495d30a69e5:0x856d8427a7ca1e7b,5850,1031,111,4.207207207207207,1.176413015886676
